,,,,,,,,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090101,20081231,20071231,20061231,20051231,20041231,20031231,20021231,20011231,20001231,19991231
entity00126380_udf_BS_2017101822109437_CurrentAssets,선급비용,Prepaid expense,재무상태표 [abstract],자산 [abstract],유동자산,선급비용,,2764980000000 ,2572810000000 ,2961760000000 ,2406220000000 ,4845140000000 ,4756440000000 ,4465260000000 ,4136170000000 ,4201480000000 ,4195930000000 ,4327030000000 ,3835220000000 ,4155410000000 ,3705120000000 ,4149990000000 ,3502080000000 ,3768530000000 ,3681880000000 ,4137220000000 ,3170630000000 ,3623820000000 ,3499520000000 ,3731760000000 ,3346590000000 ,3974010000000 ,3379480000000 ,3520560000000 ,2472950000000 ,2738530000000 ,2724310000000 ,2636410000000 ,2262230000000 ,2557020000000 ,2368950000000 ,2727830000000 ,2329460000000 ,2787640000000 ,2329820000000 ,2395360000000 ,2200740000000 ,2554760000000 ,2165610000000 ,1820680000000 ,1460450000000 ,1883760000000 ,1931500000000 ,1292320000000 ,1018600000000 ,840363000000 ,772629000000 ,829406000000 ,556182000000 ,486612000000 ,605993000000 ,252836000000 
ifrs-full_Inventories,재고자산,Inventories,재무상태표 [abstract],자산 [abstract],유동자산,재고자산,,32442900000000 ,29645500000000 ,28454900000000 ,26766500000000 ,30908800000000 ,31247000000000 ,31456000000000 ,28984700000000 ,28242800000000 ,27358800000000 ,26470900000000 ,24983400000000 ,27032500000000 ,23020900000000 ,21857600000000 ,18353500000000 ,18378200000000 ,17858700000000 ,18749900000000 ,18811800000000 ,22841100000000 ,19311200000000 ,19119800000000 ,17317500000000 ,18872700000000 ,18276100000000 ,19648500000000 ,19134900000000 ,21934600000000 ,21561800000000 ,19501800000000 ,17747400000000 ,19473800000000 ,17443000000000 ,16356500000000 ,15716700000000 ,16629600000000 ,14060400000000 ,14176300000000 ,13364500000000 ,15455400000000 ,13824900000000 ,11716200000000 ,9839330000000 ,9398080000000 ,9492610000000 ,7968800000000 ,6753450000000 ,5864890000000 ,5803650000000 ,4781210000000 ,4296910000000 ,3610730000000 ,4724880000000 ,3483090000000 
dart_OtherCurrentAssets,기타유동자산,Other current assets,재무상태표 [abstract],자산 [abstract],유동자산,기타유동자산,,3225560000000 ,2695130000000 ,3142890000000 ,2695580000000 ,2798490000000 ,2680700000000 ,2987500000000 ,2326340000000 ,2052990000000 ,1794200000000 ,1799930000000 ,1421060000000 ,1318310000000 ,1521700000000 ,1512920000000 ,1315650000000 ,927739000000 ,888206000000 ,931700000000 ,1035460000000 ,1113150000000 ,1112130000000 ,1311670000000 ,1795140000000 ,1823530000000 ,2088900000000 ,2204610000000 ,2135590000000 ,2108340000000 ,2151700000000 ,1895660000000 ,1462080000000 ,1362980000000 ,1309040000000 ,1011100000000 ,988934000000 ,864906000000 ,724934000000 ,785681000000 ,746101000000 ,789035000000 ,1070320000000 ,815449000000 ,664356000000 ,671104000000 ,,,,,,,,,,
ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,,172154000000000 ,171823000000000 ,170718000000000 ,171179000000000 ,167344000000000 ,169507000000000 ,167679000000000 ,164660000000000 ,160914000000000 ,161712000000000 ,157531000000000 ,154770000000000 ,151256000000000 ,145417000000000 ,134933000000000 ,120745000000000 ,112305000000000 ,113798000000000 ,114653000000000 ,117365000000000 ,116789000000000 ,115901000000000 ,117260000000000 ,115277000000000 ,111935000000000 ,111923000000000 ,109047000000000 ,103315000000000 ,100647000000000 ,98971200000000 ,95645100000000 ,93802600000000 ,94649700000000 ,92839800000000 ,88863900000000 ,84298200000000 ,80951600000000 ,78525200000000 ,75575100000000 ,72906200000000 ,68929400000000 ,64985400000000 ,59799100000000 ,57968500000000 ,56668500000000 ,56332100000000 ,51474100000000 ,46377300000000 ,41062600000000 ,37013400000000 ,32486600000000 ,28790800000000 ,25244200000000 ,20625200000000 ,18686600000000 
entity00126380_udf_BS_2020210113513266_NoncurrentAssets,장기매도가능금융자산,Long-term deposits not classified,재무상태표 [abstract],자산 [abstract],비유동자산,장기매도가능금융자산,,,,,,,,,,,,,7752180000000 ,8066150000000 ,7565790000000 ,6967150000000 ,6804280000000 ,7681240000000 ,8398200000000 ,8441530000000 ,8332480000000 ,8628870000000 ,9163120000000 ,12205300000000 ,12667500000000 ,12317800000000 ,10644200000000 ,8139620000000 ,6238380000000 ,6969180000000 ,6716470000000 ,5829060000000 ,5229180000000 ,5141470000000 ,4081480000000 ,4159420000000 ,3223600000000 ,2380350000000 ,3035190000000 ,3025540000000 ,3040210000000 ,2356800000000 ,1828250000000 ,1862470000000 ,1489140000000 ,1268940000000 ,,,,,,,,,,
entity00126380_udf_BS_2020210113515706_NoncurrentAssets,만기보유금융자산,Held-to-maturity,재무상태표 [abstract],자산 [abstract],비유동자산,만기보유금융자산,,,,,,,,,,,,,106751000000 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity00126380_udf_BS_20185101782898_NoncurrentAssets,상각후원가금융자산,after depreciation capital asset,재무상태표 [abstract],자산 [abstract],비유동자산,상각후원가금융자산,,,,,,134641000000 ,910299000000 ,550910000000 ,238309000000 ,242423000000 ,242269000000 ,260660000000 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity00126380_udf_BS_201851017830322_NoncurrentAssets,기타포괄손익-공정가치금융자산,oci-fair value capital asset,재무상태표 [abstract],자산 [abstract],비유동자산,기타포괄손익-공정가치금융자산,,10744500000000 ,9511920000000 ,7513960000000 ,8920710000000 ,8728040000000 ,8466920000000 ,8151030000000 ,7301350000000 ,7921160000000 ,7436540000000 ,6997750000000 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity00126380_udf_BS_201851017832579_NoncurrentAssets,당기손익-공정가치금융자산,income-fair value capital asset,재무상태표 [abstract],자산 [abstract],비유동자산,당기손익-공정가치금융자산,,1299260000000 ,1128260000000 ,1065100000000 ,1049000000000 ,962889000000 ,837424000000 ,773592000000 ,775427000000 ,700224000000 ,650775000000 ,624086000000 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity00126380_udf_BS_20171018221637438_NoncurrentAssets,관계기업 및 공동기업 투자,Availalble for sale financial asset associates and joint ventures,재무상태표 [abstract],자산 [abstract],비유동자산,관계기업 및 공동기업 투자,,7982460000000 ,7693880000000 ,7588170000000 ,7591610000000 ,7536940000000 ,7389830000000 ,7315950000000 ,7313210000000 ,7005340000000 ,6894960000000 ,6810650000000 ,6802350000000 ,5914260000000 ,5814880000000 ,5701360000000 ,5837880000000 ,3721670000000 ,3942530000000 ,3942350000000 ,5276350000000 ,5406140000000 ,5303040000000 ,5234430000000 ,5232460000000 ,5391920000000 ,6904620000000 ,6537340000000 ,6422290000000 ,9161270000000 ,9008430000000 ,8800800000000 ,8785490000000 ,9157660000000 ,8996920000000 ,8947330000000 ,9204170000000 ,9191650000000 ,8886410000000 ,8663080000000 ,8335290000000 ,8904690000000 ,8443430000000 ,7543080000000 ,7334710000000 ,5912930000000 ,,,,,,,,,,
