,,,,,,,,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090101,20081231,20071231,20061231,20051231,20041231,20031231,20021231,20011231,20001231,19991231
ifrs-full_PropertyPlantAndEquipment,유형자산,"Property, plant and equipment",재무상태표 [abstract],자산 [abstract],비유동자산,유형자산,,1.24777E+14,1.24295E+14,1.21678E+14,1.19825E+14,1.16856E+14,1.16624E+14,1.16392E+14,1.15417E+14,1.15003E+14,1.16576E+14,1.14412E+14,1.11666E+14,1.09006E+14,1.03695E+14,9.53224E+13,9.1473E+13,8.38738E+13,8.4635E+13,8.55653E+13,8.64771E+13,8.65604E+13,8.46663E+13,8.34424E+13,8.0873E+13,7.60121E+13,7.55937E+13,7.6519E+13,7.54964E+13,7.13606E+13,7.03983E+13,6.87657E+13,6.84847E+13,6.89958E+13,6.88396E+13,6.59984E+13,6.2044E+13,5.96598E+13,5.73806E+13,5.51821E+13,5.29646E+13,4.94074E+13,4.70665E+13,4.4029E+13,4.35603E+13,4.62768E+13,4.24963E+13,3.73806E+13,3.37846E+13,2.92762E+13,2.39624E+13,1.94703E+13,1.62773E+13,1.54014E+13,1.42995E+13,1.14135E+13
ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,Intangible assets,재무상태표 [abstract],자산 [abstract],비유동자산,무형자산,,1.89808E+13,1.96083E+13,2.09124E+13,2.07035E+13,1.57057E+13,1.5543E+13,1.4868E+13,1.48916E+13,1.48001E+13,1.49995E+13,1.48054E+13,1.47605E+13,1.53762E+13,1.52213E+13,1.47759E+13,5.34402E+12,5.08823E+12,5.2478E+12,5.37503E+12,5.39631E+12,5.5603E+12,5.53041E+12,5.33852E+12,4.78547E+12,4.68475E+12,4.22029E+12,4.12024E+12,3.9806E+12,3.97095E+12,4.06203E+12,4.07695E+12,3.72971E+12,3.69769E+12,3.67292E+12,3.32911E+12,3.35524E+12,3.40824E+12,3.32736E+12,2.8714E+12,2.77944E+12,2.81345E+12,2.73534E+12,1.775E+12,1.25601E+12,1.08807E+12,7.87249E+11,7.04627E+11,6.58385E+11,6.32856E+11,5.44522E+11,4.65328E+11,3.49162E+11,2.91802E+11,2.53353E+11,3.21597E+11
dart_DepositsForSeveranceInsurance,순확정급여자산,Deposits for severance insurance,재무상태표 [abstract],자산 [abstract],비유동자산,순확정급여자산,,8220000000,1.84409E+11,4.34417E+11,5.89832E+11,29506000000,2.01584E+11,3.7294E+11,5.62356E+11,2.89962E+11,4.58843E+11,6.28122E+11,8.25892E+11,1.20688E+11,3.02335E+11,4.69696E+11,5.57091E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_DeferredTaxAssets,이연법인세자산,Deferred tax assets,재무상태표 [abstract],자산 [abstract],비유동자산,이연법인세자산,,4.47804E+12,4.44178E+12,4.69005E+12,4.50505E+12,5.462E+12,5.42013E+12,5.44879E+12,5.468E+12,4.69258E+12,5.00671E+12,5.01238E+12,5.06169E+12,5.02679E+12,5.36821E+12,5.27725E+12,5.32145E+12,5.2372E+12,5.33131E+12,4.84676E+12,5.58911E+12,4.52287E+12,4.59981E+12,4.43919E+12,4.5266E+12,4.82464E+12,4.81412E+12,4.5421E+12,4.62178E+12,2.61875E+12,2.54369E+12,2.56298E+12,2.51608E+12,2.59501E+12,2.37346E+12,1.63509E+12,1.78309E+12,1.5898E+12,1.42009E+12,1.19421E+12,1.14407E+12,1.01992E+12,1.04059E+12,9.97433E+11,1.0516E+12,9.05617E+11,,,,,,,,,,
dart_OtherNonCurrentAssets,기타비유동자산,Other non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,기타비유동자산,,3.88319E+12,4.95957E+12,6.83572E+12,7.99405E+12,7.75022E+12,9.66858E+12,9.26454E+12,1.26928E+13,6.77657E+12,5.82392E+12,4.09939E+12,7.79463E+12,4.36445E+12,4.24838E+12,2.83258E+12,1.57203E+12,2.54129E+12,1.87405E+12,1.78766E+12,1.99904E+12,1.86102E+12,2.18889E+12,1.90852E+12,2.33482E+12,3.56318E+12,4.34837E+12,3.71621E+12,3.08952E+12,3.15448E+12,2.80869E+12,1.37248E+12,1.54188E+12,6.77752E+11,6.98481E+11,5.46356E+11,1.23396E+12,4.40063E+11,4.45819E+11,5.0683E+11,4.42383E+11,2.38042E+11,2.37167E+11,2.24219E+11,2.53989E+11,2.06824E+11,1.67081E+12,1.5925E+12,1.63177E+12,,,,,,,
ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,,3.75789E+14,3.57959E+14,3.57458E+14,3.52564E+14,3.53386E+14,3.4294E+14,3.45068E+14,3.39357E+14,3.37196E+14,3.18688E+14,3.12473E+14,3.01752E+14,2.96579E+14,2.77589E+14,2.64217E+14,2.62174E+14,2.44471E+14,2.43961E+14,2.4124E+14,2.4218E+14,2.46568E+14,2.31691E+14,2.2725E+14,2.30423E+14,2.31746E+14,2.24723E+14,2.25293E+14,2.14075E+14,2.10813E+14,2.03762E+14,1.90843E+14,1.81072E+14,1.76727E+14,1.663E+14,1.60157E+14,1.558E+14,1.48166E+14,1.3797E+14,1.36532E+14,1.34309E+14,1.3223E+14,1.25677E+14,1.15096E+14,1.1218E+14,9.67786E+13,1.05301E+14,9.33751E+13,8.13662E+13,7.44618E+13,6.90046E+13,6.80417E+13,6.4955E+13,5.21149E+13,4.64215E+13,2.91786E+13
ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,,7.30464E+13,6.18637E+13,6.47633E+13,6.37828E+13,6.33032E+13,5.93093E+13,6.73541E+13,6.90815E+13,7.47059E+13,6.56023E+13,6.82986E+13,6.71751E+13,6.61726E+13,5.84684E+13,5.68431E+13,5.47041E+13,5.04595E+13,4.80082E+13,4.90495E+13,5.05029E+13,5.30284E+13,4.61507E+13,4.92144E+13,5.20139E+13,5.32078E+13,4.98255E+13,5.43587E+13,5.13154E+13,5.41583E+13,5.32765E+13,5.04607E+13,4.69331E+13,4.76978E+13,4.44361E+13,4.51841E+13,4.4319E+13,4.16954E+13,3.63766E+13,3.80366E+13,3.99447E+13,4.06048E+13,3.799E+13,3.51677E+13,3.42044E+13,2.93358E+13,3.22071E+13,2.9796E+13,2.55229E+13,2.49086E+13,2.61076E+13,2.80205E+13,2.83512E+13,2.35616E+13,2.48622E+13,1.06458E+13
entity00126380_udf_BS_20171018222617796_CurrentLiabilities,매입채무,Account payable Trade,재무상태표 [abstract],부채 [abstract],유동부채,매입채무,,1.16882E+13,9.54598E+12,1.07225E+13,8.71822E+12,1.14223E+13,9.07306E+12,9.80281E+12,8.47992E+12,1.02092E+13,8.41028E+12,9.30113E+12,9.08391E+12,1.13674E+13,9.07577E+12,9.56955E+12,6.48504E+12,7.85729E+12,7.34475E+12,7.82974E+12,6.18729E+12,9.84291E+12,6.76688E+12,8.7369E+12,7.9147E+12,9.48342E+12,8.16156E+12,1.0263E+13,8.43714E+12,1.1457E+13,1.05264E+13,1.04781E+13,9.48911E+12,1.10642E+13,1.05163E+13,1.16714E+13,1.02767E+13,1.12756E+13,8.95557E+12,9.70265E+12,9.14866E+12,9.97561E+12,9.75055E+12,1.04561E+13,8.23514E+12,5.5873E+12,5.58714E+12,6.03786E+12,4.57892E+12,4.20696E+12,4.18911E+12,4.1505E+12,2.91216E+12,1.96941E+12,2.33931E+12,1.96023E+12
ifrs-full_ShorttermBorrowings,단기차입금,Short-term borrowings,재무상태표 [abstract],부채 [abstract],유동부채,단기차입금,,1.58563E+13,1.27763E+13,1.16071E+13,1.43935E+13,1.23302E+13,1.18242E+13,9.66313E+12,1.35867E+13,1.88265E+13,1.3176E+13,9.97334E+12,1.57676E+13,1.53293E+13,1.37671E+13,9.51901E+12,1.27468E+13,1.07713E+13,1.02598E+13,9.46518E+12,1.11554E+13,1.13031E+13,9.77102E+12,7.85491E+12,8.0293E+12,9.72201E+12,9.32503E+12,7.28257E+12,6.43852E+12,6.85509E+12,8.63775E+12,6.34475E+12,8.44375E+12,8.71263E+12,7.68363E+12,8.97599E+12,9.65372E+12,8.28748E+12,7.30049E+12,7.92548E+12,8.42972E+12,8.65393E+12,8.04947E+12,6.74147E+12,7.78001E+12,9.05454E+12,9.02663E+12,8.4531E+12,7.36078E+12,7.80787E+12,7.10122E+12,7.25096E+12,1.00106E+13,9.26598E+12,1.01764E+13,2.33371E+12
entity00126380_udf_BS_20171018222642264_CurrentLiabilities,미지급금,Other payble,재무상태표 [abstract],부채 [abstract],유동부채,미지급금,,1.01875E+13,1.0077E+13,1.29626E+13,1.20025E+13,1.00174E+13,1.0467E+13,1.31102E+13,1.07115E+13,9.40461E+12,9.5914E+12,1.50365E+13,1.38996E+13,1.37557E+13,1.28785E+13,1.60727E+13,1.15259E+13,8.98607E+12,7.77723E+12,1.12115E+13,8.86438E+12,8.94366E+12,8.11664E+12,1.20667E+13,1.03184E+13,8.49255E+12,8.07804E+12,1.16263E+13,9.19657E+12,8.96232E+12,8.20521E+12,8.21139E+12,7.40024E+12,6.74605E+12,7.65687E+12,8.08645E+12,8.23276E+12,6.98072E+12,6.23909E+12,6.95657E+12,6.90114E+12,7.15468E+12,7.24772E+12,6.78091E+12,5.30749E+12,4.53645E+12,5.11457E+12,3.86166E+12,3.6314E+12,3.35298E+12,3.44375E+12,3.85138E+12,4.43642E+12,3.62248E+12,2.63372E+12,1.89781E+12
